632461;BRENTEAR;Москва;Лубянский проезд, д. 27, стр. 1, этаж 5, офис № 20;7 (495) 651-64-94;Лилия Гридяева;новое;в работе;;;
610037;Bridge Investments;Москва;;7 (495) 787-05-35;Лилия Гридяева;все хорошо;не дозвонились;;;
610038;Bridor Luxproduct;Москва;;7 (495) 510-97-89;Лилия Гридяева;все хорошо;новое;;;
610039;Brig Star(группа компаний);Москва;Волхонка ул., д. 15;7 (495) 642-86-30;Лилия Гридяева;все хорошо;не дозвонились;;;
610040;British american tobaco / БАТ;Москва;3-я Ямского поля ул., д. 9;7 (495) 974-05-55(Бат) 7 (495) 775-39-55( медиаВест);Ирина Акопян;все хорошо;новое;;;
294822;Brussels Catering/Брюссель Кейтеринг;Москва;Мясницкая ул., 17/1;(495) 722-7333;Наира Ашуров;все хорошо;новое;;;
633949;Buddaclub;Москва;Вернадского пр-т, д. 37, корп. 2;7 (495) 938-94-36, 7 (925) 772-55-51;Добрынская Наталия;все хорошо;в работе;;;
618114;Burlesque;Москва;Хорошевское ш., д. 25, стр. 3;7 (495) 661-61-69;Наташа Водопьянова;на модерации;оплачено;2012-09-18;Базовый;НВО-1-БП-0-09-1542 от 2011-09-20 до 2011-09-20
610041;Burrasca (Встекле);Москва;;7 (495) 920-78-31, 7 (495) 981-35-33;Лилия Гридяева;все хорошо;не дозвонились;;;
610042;C&S;Москва;Наметкина, д. 10,;7 (495) 332-10-45;Всеволод Дубин;все хорошо;в работе;;;
349515;CAD da VINCI;Москва;2-я Брестская ул., д. 8;7 (495) 980-81-98;Татьяна Ермилова;закрыт;новое;;;
448942;Cafe 15;Москва;Ленинский пр-т., д. 15 А;7 (495) 926-42-93;Наташа Водопьянова;все хорошо;отказался;;;
614210;Cafe 54;Москва;Пятницкая, 54;+7 (495) 959 5687;Яропольская Яна;к удалению;в работе;;;
613336;Cafe Bellissima;Москва;Ольховская ул., д. 23 (г-ца Mandarin Moscow);7 (495) 641-64-78, 7 (495) 580-32-78;Тихонов Артём Юрьевич;все хорошо;оплачено;2012-09-08;Базовый;АТИ-1-БП-0-09-1647 от 2011-09-01 до 2011-09-01
351504;Cafe Brocard;Москва;Б. Новодмитровская ул., д. 36/1;7 (495) 646-78-43;Наира Ашуров;все хорошо;отказался;;;
448963;Cafe del Sol;Москва;Кутузовский пр-т, д. 4/2;8-499-243-5524;Оксана Никонова;к удалению;новое;;;
614887;Caf? des Artiste;Москва;Камергерский пер., д. 5;7 (495) 692-40-42, 7 (495) 692-52-71 (факс);Марина Муринова;все хорошо;в работе;;;
612851;Cafe le Meridien;Москва;Мира пр-т, д. 56;7 (495) 937-86-45;Татьяна Ермилова;не проверено;новое;;;
244206;Cafe News (закрыт);Москва;Бахрушина ул., д. 32, стр. 1;7 (495) 789-94-98;Борисова Наталья;закрыт;оплачено;2011-03-02;;
415735;Cafe Prichal № 1;Москва;Тараса Шевченко наб., причал г-цы Украина;7 (985) 201-01-23;Наумов Никита;все хорошо;оплачено;2012-04-08;Минимальный;
633872;Cafe Simpatico;Москва;Пресненская наб., д. 2 (ТЦ Афимолл, 5-й этаж);7 (495) 775-42-20;Косарев Андрей Андреевич;все хорошо;в работе;;;
395507;Cafe SOS club;Москва;Мерзляковский пер. ул., д. 1;7 (495) 691-99-78;Силин Александр;все хорошо;в работе;;;
448976;Cafe Swiss;Москва;Космодамианская наб., д. 52, стр. 6;7 (495) 221-53-50;Силин Александр;все хорошо;в работе;;;
370291;Cafe The Most;Москва;Кузнецкий мост ул., д. 6/3 стр. 3;7 (495) 660-07-06, 7 (495) 660-07-03;Марина Муринова;все хорошо;новое;;;ММУ-1-БП-0-05-1514 от 2011-05-11 до 2011-05-11
322363;CafeMax;Москва;Волоколамское ш., 10;787-6858, 641-0422;Алла Петровская;закрыт;новое;;;
283237;Cafemax;Москва;Академика Хохлова ул., д. 3 (на территории МГУ);7 (495) 646-74-12, 7 (495) 646-74-137, 7 (495) 775-65-00;Анар Ахунов;к удалению;отказался;;;
97111;Cafemax;Москва;Пятницкая ул., д. 25/1;7 (495) 950-60-50, 7 (495) 950-60-14 (факс), спорт-бар: 7 (495) 959-40-73, 7 (495) 787-68-58;Анар Ахунов;все хорошо;отказался;;;
448846;Cailler;Москва;Красная пл, д. 3 (ГУМ, 1 линия, 2 этаж );7 (495) 788-43-43, 7 (495) 620-31-58;Наира Ашуров;все хорошо;отказался;;;
610043;Calve;Москва;Космодаминская наб., д. 52, стр. 2-3;7 (495) 745-75-00;Оксана Никонова;все хорошо;в работе;;;
283488;Cantinetta Antinori;Москва;Денежный пер., д. 20;7 (499) 241-37-71, 7 (499) 241-33-25;Елена Вагнер;все хорошо;оплачено;2012-10-19;Базовый;ЕВА-1-БП-11,50-01-1306 от 2011-10-10 до 2011-10-10
625190;CANVAS;Москва;Авиационная ул., д. 79, корп. Б;7 (495) 229 26 07;Наташа Водопьянова;все хорошо;отказался;;;
418401;Cara&Coffee;Москва;4-й Сыромятнический пер., д. 6, стр. 8;7 (495) 223-41-11;Наира Ашуров;все хорошо;отказался;;;
632920;Caravan Lounge Cafe;Москва;Ленинская слобода ул., д. 26;7 (495) 663-15-54;Косарев Андрей Андреевич;все хорошо;отказался;;;
632273;Cargo;Москва;Берсеневский пер., д. 3/10, стр. 7;7 (495) 660-13-20;Косарев Андрей Андреевич;все хорошо;в работе;;;
448916;Carnaval;Москва;Широкая ул., д. 31/5;7 (495) 475-11-33, 7 (985) 222-16-39;Наташа Водопьянова;все хорошо;отказался;;;
97416;Carre Blanc;Москва;Селезневская ул., д. 19/2, стр. 1;7 (495) 258-44-03, 7 (495) 681-31-83;Елена Вагнер;все хорошо;оплачено;2010-08-12;;
262646;Carven fashion-cafe;Москва;Краснопресненская наб., д. 1/2;7 (495) 205-01-00, 7 (495) 205-18-10 (факс);Елена Вагнер;к удалению;в работе;;;
258677;Casa Bella;Москва;МО, г. Одинцово, Говорова ул., д. 165 А;7 (495) 988-09-70;Косарев Андрей Андреевич;все хорошо;отказался;;;
325923;Casa del Vino;Москва;Б. Дровяной пер., д. 7/9;7 (495) 730-78-10;Марина Муринова;все хорошо;в работе;;;
632151;Casa di Famiglia;Москва;Металлургов ул., д. 7/18;7 (495) 306-24-57;Всеволод Дубин;все хорошо;в работе;;;66078-1-БП-0-11-1233
448435;Casa Mia;Москва;МКАД, 66-й км, пересечение с Волоколамским ш. (ТЦ Крокус Сити);7 (495) 727-17-10;Тихонов Артём Юрьевич;все хорошо;в работе;;;
633980;Cash Flow;Москва;Никольская ул., д. 10;7 (495) 787-11-01;Тихонов Артём Юрьевич;все хорошо;новое;;;
610044;CashCode Company Inc;Москва;;7 (495) 303-88-74, 7 (495) 303-88-75 (факс);Лилия Гридяева;все хорошо;не дозвонились;;;
625125;Castle Knight;Москва;Б. Никитская ул., д. 58;7 (495) 695-36-95;Наира Ашуров;все хорошо;не дозвонились;;;
615756;Castle Rose;Москва;1905 года ул., д. 10/1;7 (499) 999-21-98, 7 (916) 685-85-82, 7(903) 711-00-39;Косарев Андрей Андреевич;все хорошо;в работе;;;
464797;Castle White (закрыто);Москва;Варварка ул., д. 3 (Гостинный двор, подъезд 17);7 (495) 234-33-22, 7 (495) 999-21-98;Косарев Андрей Андреевич;закрыт;в работе;;;
615307;Cava Cafe;Москва;Покрышкина ул., д. 8;7 (499) 755-72-75;Марина Муринова;все хорошо;в работе;;;
412254;Caviarterra;Москва;Тверская ул., д. 3 (Ритц-Карлтон);7 (495) 642-70-72, 7 (495) 225-84-00 [факс];Елена Вагнер;все хорошо;оплачено;2012-07-11;Базовый;
615748;Ceул;Москва;Косыгина ул., д. 15, гостиница Korston;7 (495) 939-86-63;Наира Ашуров;все хорошо;новое;;;
450728;Chalet Simple Pleasures;Москва;МО, г. Химки, 75 км МКАД, Панфилова ул., д. 19 (Кантри парк);7 (495) 663-92-33;Косарев Андрей Андреевич;все хорошо;отказался;;;
450739;Chante Cler;Москва;Мира пр-т, д. 102;7 (495) 787-00-37;Наташа Водопьянова;все хорошо;отказался;;;
634026;Chekhonte;Москва;Тверская ул., д. 22;7 (495) 787-88-87;Косарев Андрей Андреевич;все хорошо;новое;;;
616789;Cherska;Москва;Варсонофьевский пер., д. 6;7 (905) 528-99-86;Наира Ашуров;все хорошо;отказался;;;
436491;Cheval Blanc;Москва;Красногорский район, дер. Поздняково, КСК Новый Век;7 (909) 920-77-94, 7 (495) 994-86-16;Елена Вагнер;все хорошо;оплачено;2012-08-22;Базовый;
448698;Chez Geraldine;Москва;Остоженка ул., д. 27, корп. 2;7 (495) 695-12-02, 7 (495) 695-12-06;Наира Ашуров;все хорошо;отказался;;;
450680;China city;Москва;Коровий Вал ул., вл. 11;7 (499) 230 11 85;Силин Александр;закрыт;в работе;;;
450679;China Club;Москва;Красина ул., д. 21;7 (495) 232-27-78;Марина Муринова;все хорошо;в работе;;;
600025;Chokkolatta;Москва;Новослободская ул., д. 2, стр. 1;7 (901) 533-46-56, Доставка: 7 (495) 989-44-40;Наташа Водопьянова;все хорошо;в работе;2011-07-20;;52756-1-БП-25%-07-1257 от 2010-07-21 до 2010-07-21
